Method,Modality,Type,Subject,Volume,Dice,IoU,n_comp_2d,max_comp_slice,n_slices_multi,n_slices_fg,frac_slices_multi
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv043_ses-01_acq-haste_run-1_T2w,0.9680895805358887,0.9381527304649353,26,2,2,24,0.08333333333333333
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv043_ses-01_acq-haste_run-2_T2w,0.9707266688346863,0.9431183934211731,31,1,0,31,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv043_ses-01_acq-haste_run-3_T2w,0.9769973754882812,0.9550292491912842,26,1,0,26,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv043_ses-01_acq-haste_run-4_T2w,0.9759230017662048,0.9529781937599182,25,2,2,23,0.08695652173913043
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv043_ses-01_acq-haste_run-6_T2w,0.9757612347602844,0.9526697397232056,25,1,0,25,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv043_ses-01_acq-haste_run-7_T2w,0.9757379293441772,0.9526252746582031,29,3,4,24,0.16666666666666666
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv043_ses-01_acq-haste_run-8_T2w,0.970706045627594,0.9430795311927795,32,2,2,30,0.06666666666666667
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv050_ses-01_acq-haste_run-1_T2w,0.9642545580863953,0.9309764504432678,23,1,0,23,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv050_ses-01_acq-haste_run-2_T2w,0.9767338633537292,0.9545257091522217,22,1,0,22,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv050_ses-01_acq-haste_run-3_T2w,0.9778942465782166,0.9567447304725647,24,2,2,22,0.09090909090909091
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv050_ses-01_acq-haste_run-4_T2w,0.9316410422325134,0.8720300197601318,6,4,1,3,0.3333333333333333
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv050_ses-01_acq-haste_run-5_T2w,0.9789229035377502,0.9587159752845764,23,2,1,22,0.045454545454545456
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv050_ses-01_acq-haste_run-6_T2w,0.9639073610305786,0.9303292632102966,22,1,0,22,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv050_ses-01_acq-haste_run-7_T2w,0.9764384031295776,0.9539616107940674,22,1,0,22,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv050_ses-01_acq-haste_run-8_T2w,0.9690677523612976,0.9399916529655457,24,1,0,24,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-1_T2w,0.9391680359840393,0.8853126764297485,15,1,0,15,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-2_T2w,0.9525721073150635,0.9094393253326416,19,3,2,16,0.125
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-3_T2w,0.9592260718345642,0.9216469526290894,22,1,0,22,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-4_T2w,0.915057361125946,0.843415379524231,17,2,2,15,0.13333333333333333
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-5_T2w,0.9637993574142456,0.9301281571388245,20,1,0,20,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-6_T2w,0.9590199589729309,0.9212663769721985,22,1,0,22,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv068_ses-01_acq-haste_run-7_T2w,0.8984676003456116,0.8156524300575256,17,1,0,17,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-1_T2w,0.9716096520423889,0.9447868466377258,19,1,0,19,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-2_T2w,0.9654687643051147,0.9332427382469177,19,1,0,19,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-3_T2w,0.9631662368774414,0.9289495348930359,23,2,1,22,0.045454545454545456
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-4_T2w,0.9576006531715393,0.9186504483222961,32,10,1,23,0.043478260869565216
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-5_T2w,0.9555962085723877,0.9149681329727173,16,1,0,16,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-6_T2w,0.8663195967674255,0.7641655802726746,18,2,1,17,0.058823529411764705
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-7_T2w,0.9623376727104187,0.927409291267395,20,1,0,20,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-8_T2w,0.9656345248222351,0.9335525631904602,17,1,0,17,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv104_ses-01_acq-haste_run-9_T2w,0.9648036360740662,0.9320005774497986,22,2,1,21,0.047619047619047616
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-1_T2w,0.6197612881660461,0.4490247368812561,142,48,14,22,0.6363636363636364
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-2_T2w,0.9411684274673462,0.8888745903968811,38,6,4,29,0.13793103448275862
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-3_T2w,0.560236394405365,0.38911694288253784,93,14,15,22,0.6818181818181818
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv109_ses-01_acq-haste_run-4_T2w,0.6439223885536194,0.4748418629169464,48,12,10,17,0.5882352941176471
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-1_T2w,0.9363959431648254,0.8803989887237549,32,4,1,29,0.034482758620689655
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-2_T2w,0.8823398947715759,0.789452850818634,30,2,3,27,0.1111111111111111
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-3_T2w,0.7227987051010132,0.5659238696098328,72,18,9,18,0.5
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-4_T2w,0.934928834438324,0.8778088092803955,40,5,6,26,0.23076923076923078
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-5_T2w,0.5587512850761414,0.38768550753593445,60,17,9,13,0.6923076923076923
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv117_ses-01_acq-haste_run-6_T2w,0.954918384552002,0.9137261509895325,30,5,1,26,0.038461538461538464
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-10_T2w,0.896460235118866,0.812349796295166,22,1,0,22,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-1_T2w,0.9451544880867004,0.8960122466087341,22,3,2,18,0.1111111111111111
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-2_T2w,0.9541822671890259,0.9123790860176086,19,2,1,18,0.05555555555555555
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-3_T2w,0.9598994255065918,0.9228909611701965,18,1,0,18,0.0
