Method,Modality,Type,Subject,Volume,Dice,IoU,n_comp_2d,max_comp_slice,n_slices_multi,n_slices_fg,frac_slices_multi
AttUNet,otherscanners,ses-01,anat,sub-chuv016_ses-01_acq-haste_run-3_echo-1_T2w,0.9604656100273132,0.9239383339881897,29,4,4,22,0.18181818181818182
AttUNet,otherscanners,ses-01,anat,sub-chuv016_ses-01_acq-haste_run-3_echo-2_T2w,0.9584256410598755,0.9201701879501343,27,3,3,22,0.13636363636363635
AttUNet,otherscanners,ses-01,anat,sub-chuv016_ses-01_acq-haste_run-3_echo-3_T2w,0.9465741515159607,0.8985673785209656,26,3,4,21,0.19047619047619047
AttUNet,otherscanners,ses-01,anat,sub-chuv016_ses-01_acq-haste_run-3_echo-4_T2w,0.8967915773391724,0.8128941059112549,25,3,5,19,0.2631578947368421
AttUNet,otherscanners,ses-01,anat,sub-chuv016_ses-01_acq-haste_run-3_echo-5_T2w,0.8815183639526367,0.7881383895874023,23,2,4,19,0.21052631578947367
AttUNet,otherscanners,ses-01,anat,sub-chuv016_ses-01_acq-haste_run-3_echo-6_T2w,0.8597791194915771,0.7540460824966431,26,5,4,19,0.21052631578947367
AttUNet,otherscanners,ses-01,anat,sub-chuv016_ses-01_acq-haste_run-4_echo-1_T2w,0.980522632598877,0.9617895483970642,24,3,1,22,0.045454545454545456
AttUNet,otherscanners,ses-01,anat,sub-chuv016_ses-01_acq-haste_run-4_echo-2_T2w,0.9789943099021912,0.9588528871536255,24,3,1,22,0.045454545454545456
AttUNet,otherscanners,ses-01,anat,sub-chuv016_ses-01_acq-haste_run-4_echo-3_T2w,0.977853536605835,0.9566667079925537,24,3,1,22,0.045454545454545456
AttUNet,otherscanners,ses-01,anat,sub-chuv016_ses-01_acq-haste_run-4_echo-4_T2w,0.9729799032211304,0.9473814964294434,28,5,2,22,0.09090909090909091
AttUNet,otherscanners,ses-01,anat,sub-chuv016_ses-01_acq-haste_run-4_echo-5_T2w,0.9657675623893738,0.9338012933731079,33,7,3,22,0.13636363636363635
AttUNet,otherscanners,ses-01,anat,sub-chuv016_ses-01_acq-haste_run-4_echo-6_T2w,0.9622824192047119,0.9273067116737366,30,6,3,21,0.14285714285714285
AttUNet,otherscanners,ses-01,anat,sub-chuv016_ses-01_acq-haste_run-5_echo-1_T2w,0.9791430830955505,0.9591383934020996,25,4,2,21,0.09523809523809523
AttUNet,otherscanners,ses-01,anat,sub-chuv016_ses-01_acq-haste_run-5_echo-2_T2w,0.9702472686767578,0.9422138333320618,25,3,4,20,0.2
AttUNet,otherscanners,ses-01,anat,sub-chuv016_ses-01_acq-haste_run-5_echo-3_T2w,0.9623163938522339,0.9273697733879089,24,3,3,20,0.15
AttUNet,otherscanners,ses-01,anat,sub-chuv016_ses-01_acq-haste_run-5_echo-4_T2w,0.943920910358429,0.8937975168228149,28,4,5,18,0.2777777777777778
AttUNet,otherscanners,ses-01,anat,sub-chuv016_ses-01_acq-haste_run-5_echo-5_T2w,0.6786289811134338,0.5135794878005981,106,19,16,18,0.8888888888888888
AttUNet,otherscanners,ses-01,anat,sub-chuv016_ses-01_acq-haste_run-5_echo-6_T2w,0.0,0.0,1,1,0,1,0.0
AttUNet,otherscanners,ses-01,anat,sub-chuv016_ses-01_acq-haste_run-7_echo-5_T2w,0.8957327008247375,0.8111556768417358,23,9,3,10,0.3
AttUNet,otherscanners,ses-01,anat,sub-chuv016_ses-01_acq-haste_run-7_echo-6_T2w,0.5609734058380127,0.3898284137248993,15,6,4,6,0.6666666666666666
AttUNet,otherscanners,ses-01,anat,sub-chuv016_ses-01_acq-haste_run-8_echo-1_T2w,0.9823586344718933,0.9653289318084717,23,1,0,23,0.0
AttUNet,otherscanners,ses-01,anat,sub-chuv016_ses-01_acq-haste_run-8_echo-2_T2w,0.9769286513328552,0.954897940158844,24,2,1,23,0.043478260869565216
AttUNet,otherscanners,ses-01,anat,sub-chuv016_ses-01_acq-haste_run-8_echo-3_T2w,0.971679151058197,0.9449182748794556,30,5,3,23,0.13043478260869565
AttUNet,otherscanners,ses-01,anat,sub-chuv016_ses-01_acq-haste_run-8_echo-4_T2w,0.9141212105751038,0.8418262600898743,66,9,14,23,0.6086956521739131
AttUNet,otherscanners,ses-01,anat,sub-chuv016_ses-01_acq-haste_run-8_echo-5_T2w,0.17911721765995026,0.098368339240551,44,10,9,12,0.75
AttUNet,otherscanners,ses-01,anat,sub-chuv016_ses-01_acq-haste_run-8_echo-6_T2w,0.010943861678242683,0.005502037238329649,6,2,2,4,0.5
AttUNet,otherscanners,ses-01,anat,sub-chuv016_ses-01_acq-haste_run-9_echo-5_T2w,0.6267576217651367,0.4564071297645569,81,28,8,9,0.8888888888888888
AttUNet,otherscanners,ses-01,anat,sub-chuv016_ses-01_acq-haste_run-9_echo-6_T2w,0.4094145894050598,0.25739866495132446,20,7,4,6,0.6666666666666666
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-1_echo-1_T2w,0.9274100661277771,0.8646454811096191,45,5,11,25,0.44
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-1_echo-2_T2w,0.8471224904060364,0.7347896695137024,93,12,17,25,0.68
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-1_echo-3_T2w,0.7494585514068604,0.5993072390556335,97,13,21,25,0.84
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-1_echo-4_T2w,0.4125972092151642,0.259919673204422,55,15,10,18,0.5555555555555556
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-1_echo-5_T2w,0.13644012808799744,0.07321477681398392,21,10,2,7,0.2857142857142857
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-1_echo-6_T2w,0.00043345667654648423,0.00021677531185559928,9,4,3,4,0.75
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-2_echo-1_T2w,0.027802320197224617,0.014097127132117748,43,9,13,14,0.9285714285714286
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-2_echo-2_T2w,0.025082165375351906,0.012700359337031841,55,7,11,17,0.6470588235294118
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-2_echo-3_T2w,0.020939383655786514,0.010580466128885746,68,8,14,21,0.6666666666666666
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-2_echo-4_T2w,0.011851130053400993,0.005960886832326651,83,15,12,16,0.75
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-2_echo-5_T2w,0.0,0.0,6,3,2,2,1.0
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-2_echo-6_T2w,0.0,0.0,1,1,0,1,0.0
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-3_echo-1_T2w,0.975966215133667,0.9530605673789978,27,1,0,27,0.0
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-3_echo-2_T2w,0.9633396863937378,0.9292722940444946,55,11,6,27,0.2222222222222222
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-3_echo-3_T2w,0.9497365355491638,0.9042840600013733,51,11,7,26,0.2692307692307692
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-3_echo-4_T2w,0.8906875252723694,0.802918553352356,45,7,11,23,0.4782608695652174
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-3_echo-5_T2w,0.6794131994247437,0.5144782662391663,49,10,11,16,0.6875
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-3_echo-6_T2w,0.19208291172981262,0.10624542087316513,18,8,4,7,0.5714285714285714
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-4_echo-1_T2w,0.9548129439353943,0.913533091545105,51,6,11,25,0.44
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-4_echo-2_T2w,0.9188550710678101,0.8498907089233398,66,8,17,28,0.6071428571428571
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-4_echo-3_T2w,0.8612295389175415,0.7562801837921143,75,9,21,27,0.7777777777777778
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-4_echo-4_T2w,0.8570285439491272,0.7498250007629395,72,10,17,23,0.7391304347826086
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-4_echo-5_T2w,0.733262836933136,0.5788595080375671,99,25,15,18,0.8333333333333334
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-4_echo-6_T2w,0.5226358771324158,0.3537623882293701,83,13,11,13,0.8461538461538461
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-5_echo-1_T2w,0.9410704970359802,0.8886998891830444,53,7,11,26,0.4230769230769231
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-5_echo-2_T2w,0.9196124076843262,0.8511874675750732,52,6,14,25,0.56
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-5_echo-3_T2w,0.879723310470581,0.7852732539176941,67,7,19,27,0.7037037037037037
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-5_echo-4_T2w,0.8069801926612854,0.6764180660247803,58,8,17,24,0.7083333333333334
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-5_echo-5_T2w,0.7483213543891907,0.5978542566299438,47,7,10,21,0.47619047619047616
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-5_echo-6_T2w,0.6956060528755188,0.5332791209220886,53,12,13,17,0.7647058823529411
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-6_echo-1_T2w,0.9296112060546875,0.8684799075126648,51,14,9,24,0.375
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-6_echo-2_T2w,0.8675550222396851,0.7660902738571167,81,9,19,25,0.76
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-6_echo-3_T2w,0.7469972372055054,0.596165657043457,84,9,21,25,0.84
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-6_echo-4_T2w,0.5087270736694336,0.34113609790802,49,6,12,16,0.75
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-6_echo-5_T2w,0.15118926763534546,0.08177649974822998,25,8,5,8,0.625
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-6_echo-6_T2w,0.0,0.0,6,3,1,4,0.25
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-7_echo-1_T2w,0.9610691070556641,0.9250559210777283,26,2,1,25,0.04
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-7_echo-2_T2w,0.9396167993545532,0.8861105442047119,34,5,4,26,0.15384615384615385
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-7_echo-3_T2w,0.9419738054275513,0.8903123140335083,42,5,7,27,0.25925925925925924
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-7_echo-4_T2w,0.8835987448692322,0.7914705872535706,40,7,7,21,0.3333333333333333
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-7_echo-5_T2w,0.6064353585243225,0.43516844511032104,59,10,11,16,0.6875
AttUNet,otherscanners,ses-01,anat,sub-chuv021_ses-01_acq-haste_run-7_echo-6_T2w,0.17351669073104858,0.09500043094158173,11,6,3,3,1.0
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-1_echo-1_T2w,0.9831133484840393,0.9667875170707703,28,1,0,28,0.0
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-1_echo-2_T2w,0.981833279132843,0.964314877986908,28,1,0,28,0.0
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-1_echo-3_T2w,0.9810267090797424,0.9627600312232971,28,1,0,28,0.0
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-1_echo-4_T2w,0.9603736996650696,0.9237682223320007,39,4,6,28,0.21428571428571427
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-1_echo-5_T2w,0.43593308329582214,0.27871766686439514,72,13,11,20,0.55
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-1_echo-6_T2w,0.058283984661102295,0.030016740784049034,6,1,0,6,0.0
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-2_echo-1_T2w,0.9827271699905396,0.966040849685669,22,1,0,22,0.0
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-2_echo-2_T2w,0.9814119935035706,0.9635023474693298,22,1,0,22,0.0
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-2_echo-3_T2w,0.9807197451591492,0.9621688723564148,23,2,1,22,0.045454545454545456
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-2_echo-4_T2w,0.8473918437957764,0.7351950407028198,82,13,11,22,0.5
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-2_echo-5_T2w,0.32006967067718506,0.19052556157112122,58,19,8,10,0.8
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-2_echo-6_T2w,0.10978734493255615,0.05808200687170029,5,3,1,3,0.3333333333333333
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-3_echo-1_T2w,0.49762803316116333,0.33122822642326355,36,6,8,18,0.4444444444444444
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-3_echo-2_T2w,0.5179989337921143,0.34952667355537415,31,6,6,18,0.3333333333333333
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-3_echo-3_T2w,0.49528926610946655,0.32915911078453064,54,22,6,17,0.35294117647058826
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-3_echo-4_T2w,0.49817654490470886,0.3317144513130188,32,5,6,17,0.35294117647058826
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-3_echo-5_T2w,0.5306982398033142,0.3611907958984375,28,9,4,14,0.2857142857142857
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-3_echo-6_T2w,0.5505869388580322,0.37986892461776733,37,17,4,14,0.2857142857142857
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-4_echo-1_T2w,0.8746932148933411,0.7772930860519409,29,4,4,22,0.18181818181818182
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-4_echo-2_T2w,0.8800686001777649,0.78582364320755,31,5,3,21,0.14285714285714285
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-4_echo-3_T2w,0.8540802001953125,0.7453228831291199,46,18,5,21,0.23809523809523808
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-4_echo-4_T2w,0.7807552218437195,0.6403596997261047,33,5,6,19,0.3157894736842105
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-4_echo-5_T2w,0.6131183505058289,0.44208410382270813,62,17,10,17,0.5882352941176471
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-4_echo-6_T2w,0.3688845932483673,0.22615480422973633,47,16,7,12,0.5833333333333334
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-5_echo-1_T2w,0.9563837647438049,0.9164132475852966,60,6,16,19,0.8421052631578947
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-5_echo-2_T2w,0.8952984809875488,0.8104438185691833,79,11,17,19,0.8947368421052632
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-5_echo-3_T2w,0.8462865948677063,0.733532726764679,80,8,18,18,1.0
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-5_echo-4_T2w,0.740073561668396,0.5873942375183105,129,38,18,18,1.0
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-5_echo-5_T2w,0.47642746567726135,0.3127041459083557,111,21,13,15,0.8666666666666667
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-5_echo-6_T2w,0.1517564356327057,0.08210846036672592,74,42,5,7,0.7142857142857143
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-6_echo-1_T2w,0.9300177097320557,0.8691897988319397,16,2,2,14,0.14285714285714285
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-6_echo-2_T2w,0.9243301749229431,0.8593065738677979,26,7,3,14,0.21428571428571427
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-6_echo-3_T2w,0.8892949223518372,0.8006580471992493,43,18,5,15,0.3333333333333333
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-6_echo-4_T2w,0.7405291795730591,0.5879685282707214,20,6,3,13,0.23076923076923078
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-6_echo-5_T2w,0.5654056668281555,0.39412233233451843,65,34,6,11,0.5454545454545454
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-6_echo-6_T2w,0.2260839194059372,0.12744905054569244,21,11,4,7,0.5714285714285714
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-7_echo-1_T2w,0.7294690012931824,0.5741450190544128,85,14,18,21,0.8571428571428571
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-7_echo-2_T2w,0.6972188353538513,0.5351772308349609,94,12,17,21,0.8095238095238095
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-7_echo-3_T2w,0.6598292589187622,0.4923471510410309,104,16,19,21,0.9047619047619048
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-7_echo-4_T2w,0.3878321945667267,0.24056565761566162,101,13,16,19,0.8421052631578947
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-7_echo-5_T2w,0.029570698738098145,0.01500723697245121,20,5,5,9,0.5555555555555556
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-7_echo-6_T2w,0.011650885455310345,0.0058595770969986916,14,7,2,5,0.4
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-8_echo-1_T2w,0.7383425235748291,0.5852162837982178,18,4,2,14,0.14285714285714285
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-8_echo-2_T2w,0.7373836040496826,0.5840123295783997,18,4,2,14,0.14285714285714285
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-8_echo-3_T2w,0.7367213368415833,0.5831819176673889,26,9,3,14,0.21428571428571427
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-8_echo-4_T2w,0.7222460508346558,0.56524658203125,39,13,4,14,0.2857142857142857
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-8_echo-5_T2w,0.7022501826286316,0.5411291122436523,33,12,6,11,0.5454545454545454
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-8_echo-6_T2w,0.48400646448135376,0.31926682591438293,45,13,5,9,0.5555555555555556
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-9_echo-1_T2w,0.8103470206260681,0.6811624765396118,24,5,1,20,0.05
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-9_echo-2_T2w,0.8121129274368286,0.6836617588996887,28,6,3,20,0.15
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-9_echo-3_T2w,0.777168333530426,0.6355481147766113,47,18,5,20,0.25
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-9_echo-4_T2w,0.721903920173645,0.564827561378479,25,3,3,20,0.15
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-9_echo-5_T2w,0.5262040495872498,0.3570399880409241,54,11,7,18,0.3888888888888889
AttUNet,otherscanners,ses-01,anat,sub-chuv024_ses-01_acq-haste_run-9_echo-6_T2w,0.42122703790664673,0.26680660247802734,47,12,6,15,0.4
AttUNet,otherscanners,ses-01,anat,sub-chuv038_ses-01_acq-haste_run-2_echo-1_T2w,0.9838792085647583,0.968269944190979,28,2,4,24,0.16666666666666666
AttUNet,otherscanners,ses-01,anat,sub-chuv038_ses-01_acq-haste_run-2_echo-2_T2w,0.9757715463638306,0.9526893496513367,35,4,6,26,0.23076923076923078
AttUNet,otherscanners,ses-01,anat,sub-chuv038_ses-01_acq-haste_run-2_echo-3_T2w,0.9630773067474365,0.9287841320037842,33,3,7,25,0.28
