Method,Modality,Type,Subject,Volume,Dice,IoU,n_comp_2d,max_comp_slice,n_slices_multi,n_slices_fg,frac_slices_multi
AttUNet_checkpoint-70,lowfield,lowfield,sub-002,sub-002_ses-01_acq-cor_run-02_T2w,0.5154591202735901,0.3472178876399994,53,8,13,16,0.8125
AttUNet_checkpoint-70,lowfield,lowfield,sub-002,sub-002_ses-01_acq-cor_run-05_T2w,0.5800119638442993,0.4084625840187073,37,8,11,16,0.6875
AttUNet_checkpoint-70,lowfield,lowfield,sub-002,sub-002_ses-01_acq-cor_run-08_T2w,0.17313630878925323,0.09477242827415466,53,10,14,16,0.875
AttUNet_checkpoint-70,lowfield,lowfield,sub-002,sub-002_ses-01_acq-sag_run-03_T2w,0.6534578800201416,0.48528584837913513,51,9,11,18,0.6111111111111112
AttUNet_checkpoint-70,lowfield,lowfield,sub-002,sub-002_ses-01_acq-sag_run-06_T2w,0.373247891664505,0.22944360971450806,34,7,9,15,0.6
AttUNet_checkpoint-70,lowfield,lowfield,sub-002,sub-002_ses-01_acq-sag_run-09_T2w,0.11889073997735977,0.06320246309041977,19,5,3,9,0.3333333333333333
AttUNet_checkpoint-70,lowfield,lowfield,sub-003,sub-003_ses-01_acq-ax_run-01_T2w,0.7910854816436768,0.654376745223999,16,3,4,11,0.36363636363636365
AttUNet_checkpoint-70,lowfield,lowfield,sub-003,sub-003_ses-01_acq-ax_run-04_T2w,0.7760942578315735,0.6341127753257751,15,4,1,12,0.08333333333333333
AttUNet_checkpoint-70,lowfield,lowfield,sub-003,sub-003_ses-01_acq-ax_run-07_T2w,0.7383503317832947,0.5852260589599609,9,2,1,8,0.125
AttUNet_checkpoint-70,lowfield,lowfield,sub-003,sub-003_ses-01_acq-cor_run-02_T2w,0.8996955156326294,0.8176787495613098,15,1,0,15,0.0
AttUNet_checkpoint-70,lowfield,lowfield,sub-003,sub-003_ses-01_acq-cor_run-05_T2w,0.8703026175498962,0.7703856229782104,16,2,2,14,0.14285714285714285
AttUNet_checkpoint-70,lowfield,lowfield,sub-003,sub-003_ses-01_acq-cor_run-08_T2w,0.5707969069480896,0.39938125014305115,13,3,2,10,0.2
AttUNet_checkpoint-70,lowfield,lowfield,sub-003,sub-003_ses-01_acq-sag_run-03_T2w,0.8237098455429077,0.7002607583999634,14,2,2,12,0.16666666666666666
AttUNet_checkpoint-70,lowfield,lowfield,sub-003,sub-003_ses-01_acq-sag_run-06_T2w,0.7837746739387512,0.6444321274757385,23,6,5,13,0.38461538461538464
AttUNet_checkpoint-70,lowfield,lowfield,sub-003,sub-003_ses-01_acq-sag_run-09_T2w,0.5144621133804321,0.3463137149810791,20,4,6,10,0.6
AttUNet_checkpoint-70,lowfield,lowfield,sub-004,sub-004_ses-01_acq-ax_run-01_T2w,0.830722451210022,0.7104578614234924,22,4,4,15,0.26666666666666666
AttUNet_checkpoint-70,lowfield,lowfield,sub-004,sub-004_ses-01_acq-ax_run-04_T2w,0.7479220032691956,0.5973445773124695,30,9,6,15,0.4
AttUNet_checkpoint-70,lowfield,lowfield,sub-004,sub-004_ses-01_acq-ax_run-07_T2w,0.6860777735710144,0.5221600532531738,41,7,8,13,0.6153846153846154
AttUNet_checkpoint-70,lowfield,lowfield,sub-004,sub-004_ses-01_acq-cor_run-02_T2w,0.8726992011070251,0.7741493582725525,21,1,0,21,0.0
AttUNet_checkpoint-70,lowfield,lowfield,sub-004,sub-004_ses-01_acq-cor_run-05_T2w,0.8380056023597717,0.7211786508560181,29,4,5,21,0.23809523809523808
AttUNet_checkpoint-70,lowfield,lowfield,sub-004,sub-004_ses-01_acq-cor_run-08_T2w,0.6742153167724609,0.5085405707359314,31,7,8,14,0.5714285714285714
AttUNet_checkpoint-70,lowfield,lowfield,sub-004,sub-004_ses-01_acq-sag_run-03_T2w,0.7090363502502441,0.5492302775382996,32,3,12,15,0.8
AttUNet_checkpoint-70,lowfield,lowfield,sub-004,sub-004_ses-01_acq-sag_run-06_T2w,0.4979296624660492,0.33149558305740356,60,8,13,15,0.8666666666666667
AttUNet_checkpoint-70,lowfield,lowfield,sub-004,sub-004_ses-01_acq-sag_run-09_T2w,0.158707395195961,0.08619346469640732,56,8,12,14,0.8571428571428571
AttUNet_checkpoint-70,lowfield,lowfield,sub-005,sub-005_ses-01_acq-ax_run-01_T2w,0.72542405128479,0.5691493153572083,39,10,7,14,0.5
AttUNet_checkpoint-70,lowfield,lowfield,sub-005,sub-005_ses-01_acq-ax_run-04_T2w,0.5929322838783264,0.4213957190513611,28,8,6,11,0.5454545454545454
AttUNet_checkpoint-70,lowfield,lowfield,sub-005,sub-005_ses-01_acq-ax_run-07_T2w,0.40932217240333557,0.2573256194591522,32,8,8,10,0.8
AttUNet_checkpoint-70,lowfield,lowfield,sub-005,sub-005_ses-01_acq-cor_run-02_T2w,0.7717441320419312,0.6283252239227295,28,4,7,18,0.3888888888888889
AttUNet_checkpoint-70,lowfield,lowfield,sub-005,sub-005_ses-01_acq-cor_run-05_T2w,0.6603043675422668,0.49287644028663635,43,5,12,18,0.6666666666666666
AttUNet_checkpoint-70,lowfield,lowfield,sub-005,sub-005_ses-01_acq-cor_run-08_T2w,0.33353012800216675,0.20014169812202454,37,8,10,14,0.7142857142857143
AttUNet_checkpoint-70,lowfield,lowfield,sub-005,sub-005_ses-01_acq-sag_run-03_T2w,0.612231433391571,0.44116249680519104,39,5,11,15,0.7333333333333333
AttUNet_checkpoint-70,lowfield,lowfield,sub-005,sub-005_ses-01_acq-sag_run-06_T2w,0.6250378489494324,0.4545854926109314,42,4,12,17,0.7058823529411765
AttUNet_checkpoint-70,lowfield,lowfield,sub-005,sub-005_ses-01_acq-sag_run-09_T2w,0.2989363670349121,0.1757349669933319,39,4,13,14,0.9285714285714286
AttUNet_checkpoint-70,lowfield,lowfield,sub-006,sub-006_ses-01_acq-ax_run-01_T2w,0.8433763384819031,0.7291709184646606,20,5,2,14,0.14285714285714285
AttUNet_checkpoint-70,lowfield,lowfield,sub-006,sub-006_ses-01_acq-ax_run-04_T2w,0.7870566844940186,0.648881733417511,15,3,1,13,0.07692307692307693
AttUNet_checkpoint-70,lowfield,lowfield,sub-006,sub-006_ses-01_acq-ax_run-07_T2w,0.5043528079986572,0.33721375465393066,40,12,5,11,0.45454545454545453
AttUNet_checkpoint-70,lowfield,lowfield,sub-006,sub-006_ses-01_acq-cor_run-02_T2w,0.8826296925544739,0.7899168729782104,20,2,1,19,0.05263157894736842
AttUNet_checkpoint-70,lowfield,lowfield,sub-006,sub-006_ses-01_acq-cor_run-05_T2w,0.875186026096344,0.7780718207359314,21,3,2,18,0.1111111111111111
AttUNet_checkpoint-70,lowfield,lowfield,sub-006,sub-006_ses-01_acq-cor_run-08_T2w,0.8505679965019226,0.7399898171424866,21,2,3,18,0.16666666666666666
AttUNet_checkpoint-70,lowfield,lowfield,sub-006,sub-006_ses-01_acq-sag_run-03_T2w,0.7753802537918091,0.6331599950790405,22,5,3,16,0.1875
AttUNet_checkpoint-70,lowfield,lowfield,sub-006,sub-006_ses-01_acq-sag_run-06_T2w,0.6471365690231323,0.4783458411693573,35,18,2,13,0.15384615384615385
AttUNet_checkpoint-70,lowfield,lowfield,sub-006,sub-006_ses-01_acq-sag_run-09_T2w,0.3545009195804596,0.21543672680854797,37,9,7,10,0.7
AttUNet_checkpoint-70,lowfield,lowfield,sub-007,sub-007_ses-01_acq-ax_run-01_T2w,0.942782998085022,0.8917592167854309,19,4,1,16,0.0625
AttUNet_checkpoint-70,lowfield,lowfield,sub-007,sub-007_ses-01_acq-ax_run-04_T2w,0.8441839218139648,0.7303791046142578,39,18,3,13,0.23076923076923078
AttUNet_checkpoint-70,lowfield,lowfield,sub-007,sub-007_ses-01_acq-ax_run-07_T2w,0.7542351484298706,0.6054394245147705,13,3,2,10,0.2
AttUNet_checkpoint-70,lowfield,lowfield,sub-007,sub-007_ses-01_acq-cor_run-02_T2w,0.9399986863136292,0.8867900967597961,23,3,1,21,0.047619047619047616
AttUNet_checkpoint-70,lowfield,lowfield,sub-007,sub-007_ses-01_acq-cor_run-05_T2w,0.9289563298225403,0.8673375248908997,23,2,1,22,0.045454545454545456
AttUNet_checkpoint-70,lowfield,lowfield,sub-007,sub-007_ses-01_acq-cor_run-08_T2w,0.8534553050994873,0.7443715929985046,33,6,5,21,0.23809523809523808
AttUNet_checkpoint-70,lowfield,lowfield,sub-007,sub-007_ses-01_acq-sag_run-03_T2w,0.9388362169265747,0.8847231864929199,22,4,2,17,0.11764705882352941
AttUNet_checkpoint-70,lowfield,lowfield,sub-007,sub-007_ses-01_acq-sag_run-06_T2w,0.9048001170158386,0.8261507153511047,23,8,1,16,0.0625
AttUNet_checkpoint-70,lowfield,lowfield,sub-007,sub-007_ses-01_acq-sag_run-09_T2w,0.7703937292098999,0.6265369057655334,23,7,3,14,0.21428571428571427
