Method,Modality,Type,Subject,Volume,Dice,IoU,n_comp_2d,max_comp_slice,n_slices_multi,n_slices_fg,frac_slices_multi
AttUNet,otherscanners,ses-01,anat,sub-chuv224_ses-01_acq-haste_run-5_T2w,0.6297850608825684,0.4596250057220459,21,4,4,15,0.26666666666666666
AttUNet,otherscanners,ses-01,anat,sub-chuv224_ses-01_acq-haste_run-6_T2w,0.7864941954612732,0.6481174230575562,48,6,11,23,0.4782608695652174
AttUNet,otherscanners,ses-01,anat,sub-chuv224_ses-01_acq-haste_run-7_T2w,0.9520142078399658,0.9084228277206421,23,2,3,20,0.15
AttUNet,otherscanners,ses-01,anat,sub-chuv224_ses-01_acq-haste_run-8_T2w,0.8783035278320312,0.7830135822296143,8,1,0,8,0.0
AttUNet,otherscanners,ses-01,anat,sub-chuv224_ses-01_acq-haste_run-9_T2w,0.8322507739067078,0.7126964926719666,40,4,13,25,0.52
AttUNet,otherscanners,ses-01,anat,sub-chuv256_ses-01_acq-haste_run-1_T2w,1.0,1.0,25,1,0,25,0.0
AttUNet,otherscanners,ses-01,anat,sub-chuv256_ses-01_acq-haste_run-3_T2w,1.0,1.0,24,1,0,24,0.0
AttUNet,otherscanners,ses-01,anat,sub-chuv256_ses-01_acq-haste_run-4_T2w,0.9999861121177673,0.9999722242355347,30,1,0,30,0.0
AttUNet,otherscanners,ses-01,anat,sub-chuv256_ses-01_acq-haste_run-5_T2w,0.9991211295127869,0.9982438087463379,12,10,1,3,0.3333333333333333
AttUNet,otherscanners,ses-01,anat,sub-chuv256_ses-01_acq-haste_run-6_T2w,0.9998920559883118,0.9997841119766235,28,4,2,24,0.08333333333333333
AttUNet,otherscanners,ses-01,anat,sub-chuv256_ses-01_acq-haste_run-7_T2w,0.999986469745636,0.999972939491272,30,2,1,29,0.034482758620689655
AttUNet,otherscanners,ses-01,anat,sub-chuv256_ses-01_acq-haste_run-8_T2w,0.9999930262565613,0.9999861121177673,28,3,3,24,0.125
AttUNet,otherscanners,ses-01,anat,sub-chuv256_ses-01_acq-haste_run-9_T2w,0.999950110912323,0.999900221824646,9,2,1,8,0.125
AttUNet,otherscanners,ses-01,anat,sub-chuv258_ses-01_acq-haste_run-1_T2w,1.0,1.0,24,1,0,24,0.0
AttUNet,otherscanners,ses-01,anat,sub-chuv258_ses-01_acq-haste_run-2_T2w,0.9901511073112488,0.9804943203926086,34,5,5,23,0.21739130434782608
AttUNet,otherscanners,ses-01,anat,sub-chuv258_ses-01_acq-haste_run-3_T2w,0.9808224439620972,0.9623666405677795,34,3,8,23,0.34782608695652173
AttUNet,otherscanners,ses-01,anat,sub-chuv258_ses-01_acq-haste_run-4_T2w,1.0,1.0,24,3,3,19,0.15789473684210525
AttUNet,otherscanners,ses-01,anat,sub-chuv258_ses-01_acq-haste_run-5_T2w,1.0,1.0,25,1,0,25,0.0
AttUNet,otherscanners,ses-01,anat,sub-chuv258_ses-01_acq-haste_run-7_T2w,1.0,1.0,24,4,2,19,0.10526315789473684
AttUNet,otherscanners,ses-01,anat,sub-chuv266_ses-01_acq-haste_run-1_T2w,1.0,1.0,22,2,1,21,0.047619047619047616
AttUNet,otherscanners,ses-01,anat,sub-chuv266_ses-01_acq-haste_run-2_T2w,0.999976396560669,0.9999528527259827,19,2,1,18,0.05555555555555555
AttUNet,otherscanners,ses-01,anat,sub-chuv266_ses-01_acq-haste_run-3_T2w,0.9995375871658325,0.9990755915641785,21,2,1,20,0.05
AttUNet,otherscanners,ses-01,anat,sub-chuv266_ses-01_acq-haste_run-4_T2w,0.999897301197052,0.999794602394104,21,2,1,20,0.05
AttUNet,otherscanners,ses-01,anat,sub-chuv266_ses-01_acq-haste_run-5_T2w,0.9998719692230225,0.9997439384460449,24,2,1,23,0.043478260869565216
AttUNet,otherscanners,ses-01,anat,sub-chuv266_ses-01_acq-haste_run-6_T2w,1.0,1.0,24,3,1,22,0.045454545454545456
AttUNet,otherscanners,ses-01,anat,sub-chuv266_ses-01_acq-haste_run-7_T2w,0.999880313873291,0.9997606873512268,24,3,2,21,0.09523809523809523
