Method,Modality,Type,Subject,Volume,Dice,IoU,n_comp_2d,max_comp_slice,n_slices_multi,n_slices_fg,frac_slices_multi
AttUNet_checkpoint-70,highfield,highfield,sub-004,sub-004_ses-01_acq-ax_run-07_T2w,0.904991090297699,0.8264691233634949,82,7,11,56,0.19642857142857142
AttUNet_checkpoint-70,highfield,highfield,sub-004,sub-004_ses-01_acq-cor_run-02_T2w,0.9301540851593018,0.8694280982017517,84,3,11,69,0.15942028985507245
AttUNet_checkpoint-70,highfield,highfield,sub-004,sub-004_ses-01_acq-cor_run-05_T2w,0.9308546781539917,0.8706530928611755,85,5,10,70,0.14285714285714285
AttUNet_checkpoint-70,highfield,highfield,sub-004,sub-004_ses-01_acq-cor_run-08_T2w,0.7552261352539062,0.6067175269126892,134,15,30,62,0.4838709677419355
AttUNet_checkpoint-70,highfield,highfield,sub-004,sub-004_ses-01_acq-sag_run-03_T2w,0.9318255186080933,0.8723532557487488,92,4,11,74,0.14864864864864866
AttUNet_checkpoint-70,highfield,highfield,sub-004,sub-004_ses-01_acq-sag_run-06_T2w,0.9463053941726685,0.8980832099914551,77,3,5,71,0.07042253521126761
AttUNet_checkpoint-70,highfield,highfield,sub-004,sub-004_ses-01_acq-sag_run-09_T2w,0.9310022592544556,0.8709113597869873,75,4,7,66,0.10606060606060606
AttUNet_checkpoint-70,highfield,highfield,sub-005,sub-005_ses-01_acq-ax_run-01_T2w,0.9577187895774841,0.9188679456710815,72,3,6,65,0.09230769230769231
AttUNet_checkpoint-70,highfield,highfield,sub-005,sub-005_ses-01_acq-ax_run-04_T2w,0.9644159078598022,0.9312772750854492,72,3,7,63,0.1111111111111111
AttUNet_checkpoint-70,highfield,highfield,sub-005,sub-005_ses-01_acq-ax_run-07_T2w,0.9025015234947205,0.8223260045051575,82,11,11,59,0.1864406779661017
AttUNet_checkpoint-70,highfield,highfield,sub-005,sub-005_ses-01_acq-cor_run-02_T2w,0.9497661590576172,0.9043378233909607,79,1,0,79,0.0
AttUNet_checkpoint-70,highfield,highfield,sub-005,sub-005_ses-01_acq-cor_run-05_T2w,0.9495726823806763,0.9039870500564575,80,2,3,77,0.03896103896103896
AttUNet_checkpoint-70,highfield,highfield,sub-005,sub-005_ses-01_acq-cor_run-08_T2w,0.9093889594078064,0.8338344097137451,86,6,7,71,0.09859154929577464
AttUNet_checkpoint-70,highfield,highfield,sub-005,sub-005_ses-01_acq-sag_run-03_T2w,0.9573870897293091,0.918257474899292,83,6,7,65,0.1076923076923077
AttUNet_checkpoint-70,highfield,highfield,sub-005,sub-005_ses-01_acq-sag_run-06_T2w,0.9591027498245239,0.9214192032814026,66,1,0,66,0.0
AttUNet_checkpoint-70,highfield,highfield,sub-005,sub-005_ses-01_acq-sag_run-09_T2w,0.9188776612281799,0.8499294519424438,85,4,10,64,0.15625
AttUNet_checkpoint-70,highfield,highfield,sub-006,sub-006_ses-01_acq-ax_run-01_T2w,0.9196655750274658,0.85127854347229,20,2,1,19,0.05263157894736842
AttUNet_checkpoint-70,highfield,highfield,sub-006,sub-006_ses-01_acq-ax_run-04_T2w,0.9053545594215393,0.8270756006240845,22,4,2,18,0.1111111111111111
AttUNet_checkpoint-70,highfield,highfield,sub-006,sub-006_ses-01_acq-ax_run-07_T2w,0.8099616765975952,0.6806181073188782,16,2,2,14,0.14285714285714285
AttUNet_checkpoint-70,highfield,highfield,sub-006,sub-006_ses-01_acq-cor_run-02_T2w,0.9175405502319336,0.8476442098617554,23,2,2,21,0.09523809523809523
AttUNet_checkpoint-70,highfield,highfield,sub-006,sub-006_ses-01_acq-cor_run-05_T2w,0.9132157564163208,0.8402916193008423,20,1,0,20,0.0
AttUNet_checkpoint-70,highfield,highfield,sub-006,sub-006_ses-01_acq-cor_run-08_T2w,0.8464756011962891,0.7338168621063232,22,3,2,19,0.10526315789473684
AttUNet_checkpoint-70,highfield,highfield,sub-006,sub-006_ses-01_acq-sag_run-03_T2w,0.8873706459999084,0.7975438237190247,19,2,1,18,0.05555555555555555
AttUNet_checkpoint-70,highfield,highfield,sub-006,sub-006_ses-01_acq-sag_run-06_T2w,0.8960303068161011,0.8116438984870911,18,1,0,18,0.0
AttUNet_checkpoint-70,highfield,highfield,sub-006,sub-006_ses-01_acq-sag_run-09_T2w,0.787296712398529,0.6492080092430115,25,9,2,16,0.125
