Method,Modality,Type,Subject,Volume,Dice,IoU,n_comp_2d,max_comp_slice,n_slices_multi,n_slices_fg,frac_slices_multi
AttUNet_checkpoint-70,lowfield,lowfield,sub-005,sub-005_ses-01_acq-cor_run-05_T2w,0.7254828214645386,0.5692217350006104,42,6,11,19,0.5789473684210527
AttUNet_checkpoint-70,lowfield,lowfield,sub-005,sub-005_ses-01_acq-cor_run-08_T2w,0.34704720973968506,0.20995591580867767,43,9,9,12,0.75
AttUNet_checkpoint-70,lowfield,lowfield,sub-005,sub-005_ses-01_acq-sag_run-03_T2w,0.6713703870773315,0.5053104162216187,40,7,11,16,0.6875
AttUNet_checkpoint-70,lowfield,lowfield,sub-005,sub-005_ses-01_acq-sag_run-06_T2w,0.6653074622154236,0.4984724521636963,38,6,10,17,0.5882352941176471
AttUNet_checkpoint-70,lowfield,lowfield,sub-005,sub-005_ses-01_acq-sag_run-09_T2w,0.14072880148887634,0.07569029927253723,19,5,6,8,0.75
AttUNet_checkpoint-70,lowfield,lowfield,sub-006,sub-006_ses-01_acq-ax_run-01_T2w,0.8497835993766785,0.7388032674789429,23,7,3,15,0.2
AttUNet_checkpoint-70,lowfield,lowfield,sub-006,sub-006_ses-01_acq-ax_run-04_T2w,0.7600277066230774,0.6129392981529236,17,4,3,12,0.25
AttUNet_checkpoint-70,lowfield,lowfield,sub-006,sub-006_ses-01_acq-ax_run-07_T2w,0.5274384617805481,0.3581775426864624,28,10,8,9,0.8888888888888888
AttUNet_checkpoint-70,lowfield,lowfield,sub-006,sub-006_ses-01_acq-cor_run-02_T2w,0.8772884607315063,0.781401515007019,21,2,1,20,0.05
AttUNet_checkpoint-70,lowfield,lowfield,sub-006,sub-006_ses-01_acq-cor_run-05_T2w,0.849394679069519,0.7382155060768127,29,12,1,18,0.05555555555555555
AttUNet_checkpoint-70,lowfield,lowfield,sub-006,sub-006_ses-01_acq-cor_run-08_T2w,0.6180874705314636,0.44726961851119995,31,5,9,15,0.6
AttUNet_checkpoint-70,lowfield,lowfield,sub-006,sub-006_ses-01_acq-sag_run-03_T2w,0.7695299983024597,0.6253951787948608,64,20,4,19,0.21052631578947367
AttUNet_checkpoint-70,lowfield,lowfield,sub-006,sub-006_ses-01_acq-sag_run-06_T2w,0.540391206741333,0.37023019790649414,50,13,8,16,0.5
AttUNet_checkpoint-70,lowfield,lowfield,sub-006,sub-006_ses-01_acq-sag_run-09_T2w,0.1064089834690094,0.056194279342889786,13,4,5,5,1.0
AttUNet_checkpoint-70,lowfield,lowfield,sub-007,sub-007_ses-01_acq-ax_run-01_T2w,0.9384680986404419,0.8840696215629578,16,1,0,16,0.0
AttUNet_checkpoint-70,lowfield,lowfield,sub-007,sub-007_ses-01_acq-ax_run-04_T2w,0.878359317779541,0.78310227394104,15,2,1,14,0.07142857142857142
AttUNet_checkpoint-70,lowfield,lowfield,sub-007,sub-007_ses-01_acq-ax_run-07_T2w,0.4709402620792389,0.3079933822154999,51,16,8,12,0.6666666666666666
AttUNet_checkpoint-70,lowfield,lowfield,sub-007,sub-007_ses-01_acq-cor_run-02_T2w,0.9257093667984009,0.8616936206817627,25,3,2,21,0.09523809523809523
AttUNet_checkpoint-70,lowfield,lowfield,sub-007,sub-007_ses-01_acq-cor_run-05_T2w,0.9016714096069336,0.8209487199783325,27,4,3,21,0.14285714285714285
AttUNet_checkpoint-70,lowfield,lowfield,sub-007,sub-007_ses-01_acq-cor_run-08_T2w,0.6603910326957703,0.4929729700088501,72,16,12,20,0.6
AttUNet_checkpoint-70,lowfield,lowfield,sub-007,sub-007_ses-01_acq-sag_run-03_T2w,0.9136785268783569,0.8410756587982178,18,3,2,15,0.13333333333333333
AttUNet_checkpoint-70,lowfield,lowfield,sub-007,sub-007_ses-01_acq-sag_run-06_T2w,0.7293123006820679,0.5739508271217346,40,12,4,14,0.2857142857142857
AttUNet_checkpoint-70,lowfield,lowfield,sub-007,sub-007_ses-01_acq-sag_run-09_T2w,0.6442229151725769,0.47516876459121704,24,4,5,14,0.35714285714285715
